ClaimID,PolicyNo,ClaimDate,ClaimType,ClaimAmount,Status,SettlementDate
CLM01821,POL05282,16/02/2022,Collision,500000,Pending,
CLM01822,POL05350,10/06/2023,Illness,500000,Pending,
CLM01823,POL20141,15/07/2025,Flood,250000,Under Review,
CLM01824,POL00041,08/07/2022,Fire,120000,Approved,10/09/2022
CLM01825,POL19966,09/09/2022,Flood,120000,Pending,
CLM01826,POL09457,29/08/2023,Burglary,120000,Pending,
CLM01827,POL15372,11/05/2023,Burglary,500000,Rejected,
CLM01828,POL04577,11/12/2020,Accident,500000,Under Review,
CLM01829,POL03467,25/07/2024,Burglary,500000,Rejected,
CLM01830,POL10831,03/03/2023,Illness,500000,Rejected,
CLM01831,POL29537,21/12/2022,Illness,75000,Approved,14/04/2023
CLM01832,POL00768,22/07/2020,Theft,120000,Approved,27/10/2020
CLM01833,POL28414,12/09/2022,Accident,75000,Under Review,
CLM01834,POL25010,04/12/2025,Flood,500000,Rejected,
CLM01835,POL24681,09/06/2023,Burglary,75000,Pending,
CLM01836,POL09392,21/07/2025,Theft,45000,Rejected,
CLM01837,POL11659,19/01/2025,Accident,90000,Rejected,
CLM01838,POL10901,06/02/2026,Illness,90000,Rejected,
CLM01839,POL14439,09/08/2025,Fire,120000,Approved,25/08/2025
CLM01840,POL17082,02/02/2023,Burglary,500000,Pending,
CLM01841,POL06638,26/01/2026,Collision,75000,Pending,
CLM01842,POL17436,29/05/2022,Theft,500000,Rejected,
CLM01843,POL09422,16/01/2026,Illness,120000,Approved,17/02/2026
CLM01844,POL21953,29/08/2024,Collision,75000,Under Review,
CLM01845,POL16772,17/09/2025,Collision,500000,Under Review,
CLM01846,POL11941,14/05/2025,Flood,75000,Rejected,
CLM01847,POL26675,15/09/2025,Illness,120000,Pending,
CLM01848,POL02772,10/03/2023,Accident,45000,Rejected,
CLM01849,POL12566,21/05/2025,Burglary,120000,Pending,
CLM01850,POL27938,18/07/2026,Illness,45000,Rejected,
CLM01851,POL02136,06/06/2022,Flood,75000,Pending,
CLM01852,POL17966,28/11/2021,Theft,120000,Rejected,
CLM01853,POL00464,06/06/2024,Fire,75000,Under Review,
CLM01854,POL03347,20/03/2021,Collision,250000,Under Review,
CLM01855,POL17417,13/03/2021,Burglary,250000,Under Review,
CLM01856,POL12042,07/04/2025,Illness,500000,Pending,
CLM01857,POL21318,18/10/2021,Fire,75000,Pending,
CLM01858,POL13656,19/08/2020,Burglary,90000,Rejected,
CLM01859,POL19460,02/07/2024,Fire,120000,Rejected,
CLM01860,POL03958,02/05/2023,Burglary,500000,Pending,
CLM01861,POL14732,22/01/2023,Theft,120000,Approved,25/04/2023
CLM01862,POL24661,13/11/2023,Theft,,Approved,08/02/2024
CLM01863,POL28919,31/08/2023,Theft,250000,Approved,04/10/2023
CLM01864,POL23193,01/09/2022,Illness,120000,Approved,28/11/2022
CLM01865,POL19099,21/07/2025,Burglary,,Rejected,
CLM01866,POL21349,26/06/2023,Illness,500000,Pending,
CLM01867,POL25626,23/06/2023,Accident,45000,Under Review,
CLM01868,POL28734,09/04/2027,Flood,250000,Approved,19/06/2027
CLM01869,POL25447,24/08/2024,Flood,120000,Approved,16/12/2024
CLM01870,POL27162,21/08/2025,Theft,500000,Under Review,
CLM01871,POL03263,05/07/2021,Theft,500000,Rejected,
CLM01872,POL28024,30/12/2023,Flood,90000,Rejected,
CLM01873,POL03751,24/03/2022,Theft,250000,Under Review,
CLM01874,POL05197,15/10/2025,Flood,250000,Pending,
CLM01875,POL03595,11/08/2025,Burglary,75000,Approved,17/09/2025
CLM01876,POL28215,16/06/2025,Flood,250000,Rejected,
CLM01877,POL09355,04/07/2024,Theft,250000,Rejected,
CLM01878,POL26994,06/10/2020,Collision,250000,Rejected,
CLM01879,POL04242,16/07/2023,Illness,250000,Under Review,
CLM01880,POL22650,17/07/2022,Collision,250000,Approved,24/08/2022
CLM01881,POL17434,12/08/2023,Fire,250000,Rejected,
CLM01882,POL18350,19/10/2022,Theft,120000,Under Review,
CLM01883,POL05462,16/11/2022,Fire,90000,Pending,
CLM01884,POL25374,08/07/2021,Burglary,500000,Under Review,
CLM01885,POL07907,29/09/2020,Theft,250000,Approved,18/10/2020
CLM01886,POL24769,23/07/2024,Accident,250000,Approved,31/08/2024
CLM01887,POL03783,13/11/2022,Accident,120000,Rejected,
CLM01888,POL17166,30/10/2022,Collision,90000,Rejected,
CLM01889,POL27274,30/11/2022,Illness,500000,Under Review,
CLM01890,POL29858,30/05/2023,Flood,250000,Under Review,
CLM01891,POL01881,30/01/2024,Collision,75000,Rejected,
CLM01892,POL16970,15/08/2020,Collision,90000,Rejected,
CLM01893,POL28058,30/01/2023,Accident,500000,Pending,
CLM01894,POL19133,05/03/2025,Illness,250000,Under Review,
CLM01895,POL05067,09/10/2021,Accident,250000,Approved,20/01/2022
CLM01896,POL25124,20/12/2022,Burglary,45000,Under Review,
CLM01897,POL02074,23/01/2023,Flood,75000,Rejected,
CLM01898,POL14304,03/12/2023,Theft,120000,Under Review,
CLM01899,POL10149,11/09/2021,Flood,120000,Approved,05/12/2021
CLM01900,POL03638,02/07/2020,Theft,250000,Under Review,
CLM01901,POL15312,22/10/2023,Fire,75000,Rejected,
CLM01902,POL29812,07/06/2024,Fire,90000,Pending,
CLM01903,POL25772,17/01/2025,Flood,90000,Approved,16/03/2025
CLM01904,POL21587,20/02/2026,Collision,45000,Rejected,
CLM01905,POL01534,02/10/2020,Collision,45000,Approved,15/11/2020
CLM01906,POL02343,11/06/2021,Illness,75000,Approved,25/07/2021
CLM01907,POL28934,26/08/2025,Flood,45000,Pending,
CLM01908,POL22467,12/03/2025,Fire,90000,Approved,31/03/2025
CLM01909,POL18060,06/07/2025,Flood,250000,Under Review,
CLM01910,POL11987,30/01/2023,Collision,120000,Rejected,
CLM01911,POL12422,22/12/2022,Theft,250000,Under Review,
CLM01912,POL23088,18/06/2023,Illness,75000,Under Review,
CLM01913,POL27931,23/08/2023,Fire,500000,Approved,07/11/2023
CLM01914,POL28885,01/10/2024,Burglary,250000,Pending,
CLM01915,POL23142,31/12/2021,Collision,,Under Review,
CLM01916,POL18431,18/11/2020,Flood,45000,Rejected,
CLM01917,POL28020,12/06/2025,Accident,90000,Under Review,
CLM01918,POL24190,02/05/2022,Theft,90000,Approved,23/05/2022
CLM01919,POL25154,03/01/2025,Theft,90000,Rejected,
CLM01920,POL00473,14/09/2025,Collision,120000,Rejected,
CLM01921,POL23973,25/12/2023,Flood,,Under Review,
CLM01922,POL05489,28/10/2021,Fire,250000,Pending,
CLM01923,POL15604,07/12/2024,Accident,45000,Rejected,
CLM01924,POL15977,18/01/2024,Flood,75000,Approved,06/05/2024
CLM01925,POL01839,03/01/2024,Flood,75000,Under Review,
CLM01926,POL29792,08/01/2022,Accident,500000,Rejected,
CLM01927,POL26519,29/03/2024,Collision,45000,Approved,24/04/2024
CLM01928,POL14511,31/08/2024,Illness,250000,Rejected,
CLM01929,POL06550,03/02/2021,Accident,90000,Under Review,
CLM01930,POL27017,08/12/2021,Illness,75000,Under Review,
CLM01931,POL12795,10/09/2023,Illness,75000,Pending,
CLM01932,POL09190,18/04/2023,Illness,120000,Approved,27/06/2023
CLM01933,POL07648,12/11/2021,Fire,75000,Rejected,
CLM01934,POL18390,21/07/2021,Fire,250000,Under Review,
CLM01935,POL10679,04/10/2023,Illness,250000,Approved,20/10/2023
CLM01936,POL09812,29/09/2023,Fire,250000,Rejected,
CLM01937,POL29259,02/09/2024,Illness,500000,Under Review,
CLM01938,POL23034,05/04/2026,Collision,250000,Approved,28/05/2026
CLM01939,POL03033,28/07/2025,Theft,90000,Rejected,
CLM01940,POL11613,20/09/2026,Illness,45000,Pending,
CLM01941,POL20945,04/02/2023,Theft,,Under Review,
CLM01942,POL22660,18/08/2024,Illness,90000,Pending,
CLM01943,POL16246,13/07/2020,Illness,500000,Pending,
CLM01944,POL18133,28/06/2020,Flood,75000,Rejected,
CLM01945,POL19810,18/04/2023,Collision,250000,Approved,24/06/2023
CLM01946,POL04448,29/08/2024,Theft,75000,Pending,
CLM01947,POL03072,01/08/2021,Burglary,250000,Pending,
CLM01948,POL17531,03/04/2022,Fire,75000,Rejected,
CLM01949,POL11452,06/01/2026,Flood,45000,Pending,
CLM01950,POL00418,10/01/2026,Theft,45000,Pending,
CLM01951,POL17517,25/02/2023,Fire,120000,Rejected,
CLM01952,POL24016,30/01/2021,Collision,250000,Under Review,
CLM01953,POL21106,23/06/2025,Burglary,120000,Pending,
CLM01954,POL23245,12/01/2023,Burglary,500000,Pending,
CLM01955,POL20209,28/08/2021,Theft,75000,Under Review,
CLM01956,POL01358,25/12/2026,Collision,75000,Under Review,
CLM01957,POL04507,16/01/2025,Illness,500000,Under Review,
CLM01958,POL20380,03/07/2024,Flood,500000,Approved,02/10/2024
CLM01959,POL24806,10/12/2022,Accident,120000,Pending,
CLM01960,POL12697,07/01/2023,Illness,75000,Under Review,
CLM01961,POL13046,23/07/2022,Collision,45000,Under Review,
CLM01962,POL28949,01/10/2021,Accident,120000,Rejected,
CLM01963,POL09923,03/02/2022,Fire,250000,Pending,
CLM01964,POL09484,11/09/2020,Collision,90000,Under Review,
CLM01965,POL24152,06/09/2021,Accident,,Pending,
CLM01966,POL19084,09/09/2024,Illness,250000,Pending,
CLM01967,POL14006,14/12/2022,Burglary,75000,Approved,13/02/2023
CLM01968,POL16804,09/01/2021,Accident,250000,Approved,25/04/2021
CLM01969,POL19166,05/08/2022,Burglary,120000,Under Review,
CLM01970,POL28057,26/08/2021,Illness,500000,Rejected,
CLM01971,POL13411,15/06/2024,Fire,250000,Pending,
CLM01972,POL20533,17/12/2021,Flood,500000,Pending,
CLM01973,POL11598,15/11/2021,Theft,500000,Rejected,
CLM01974,POL04255,15/01/2023,Theft,120000,Under Review,
CLM01975,POL12196,06/07/2023,Theft,120000,Rejected,
CLM01976,POL09957,11/07/2021,Illness,250000,Approved,19/07/2021
CLM01977,POL17232,03/02/2025,Flood,,Pending,
CLM01978,POL21019,01/11/2022,Theft,45000,Approved,27/02/2023
CLM01979,POL10946,08/04/2021,Burglary,90000,Rejected,
CLM01980,POL17648,22/08/2022,Fire,45000,Rejected,
CLM01981,POL05684,20/05/2026,Illness,250000,Pending,
CLM01982,POL24225,13/09/2024,Collision,90000,Approved,07/01/2025
CLM01983,POL27945,04/10/2021,Fire,45000,Under Review,
CLM01984,POL00002,27/03/2024,Burglary,75000,Rejected,
CLM01985,POL26897,20/05/2020,Accident,75000,Pending,
CLM01986,POL22999,07/08/2023,Collision,500000,Rejected,
CLM01987,POL11692,22/03/2024,Collision,,Pending,
CLM01988,POL24682,14/03/2025,Fire,500000,Rejected,
CLM01989,POL04446,26/01/2023,Burglary,250000,Approved,21/03/2023
CLM01990,POL14013,09/07/2022,Accident,75000,Pending,
CLM01991,POL04088,22/03/2023,Theft,45000,Under Review,
CLM01992,POL06804,05/01/2021,Theft,90000,Rejected,
CLM01993,POL07835,18/03/2024,Theft,120000,Approved,03/05/2024
CLM01994,POL24940,23/12/2021,Theft,45000,Pending,
CLM01995,POL29006,26/07/2023,Flood,75000,Under Review,
CLM01996,POL21808,11/01/2022,Accident,75000,Under Review,
CLM01997,POL19154,09/11/2022,Theft,45000,Under Review,
CLM01998,POL16369,16/04/2023,Illness,500000,Approved,03/06/2023
CLM01999,POL26876,29/09/2025,Burglary,45000,Rejected,
CLM02000,POL11624,24/05/2024,Fire,500000,Pending,
CLM02001,POL07792,11/11/2025,Flood,500000,Rejected,
CLM02002,POL03466,02/01/2022,Illness,500000,Approved,22/01/2022
CLM02003,POL02336,11/03/2023,Theft,500000,Pending,
CLM02004,POL26214,05/01/2022,Accident,500000,Under Review,
CLM02005,POL14917,14/02/2024,Fire,90000,Rejected,
CLM02006,POL24005,22/09/2023,Accident,500000,Pending,
CLM02007,POL02830,11/12/2024,Theft,45000,Pending,
CLM02008,POL25624,28/08/2024,Flood,45000,Under Review,
CLM02009,POL12688,14/01/2021,Fire,90000,Under Review,
CLM02010,POL27569,25/02/2021,Burglary,75000,Pending,
CLM02011,POL24853,27/03/2020,Theft,45000,Approved,22/07/2020
CLM02012,POL22613,13/08/2023,Accident,250000,Approved,15/11/2023
CLM02013,POL00487,14/02/2026,Flood,75000,Rejected,
CLM02014,POL05449,08/10/2020,Accident,250000,Approved,24/12/2020
CLM02015,POL10840,18/09/2021,Collision,120000,Pending,
CLM02016,POL18203,01/10/2020,Fire,120000,Pending,
CLM02017,POL29803,28/02/2025,Burglary,90000,Approved,09/05/2025
CLM02018,POL07204,24/11/2023,Theft,45000,Pending,
CLM02019,POL13765,22/10/2024,Flood,90000,Pending,
CLM02020,POL24477,06/12/2023,Theft,500000,Approved,19/02/2024
CLM02021,POL26049,01/09/2023,Fire,75000,Rejected,
CLM02022,POL01307,01/05/2023,Accident,75000,Approved,09/05/2023
CLM02023,POL14333,20/05/2023,Burglary,75000,Approved,17/07/2023
CLM02024,POL27805,19/04/2021,Collision,500000,Pending,
CLM02025,POL22600,09/02/2025,Burglary,90000,Rejected,
CLM02026,POL00415,12/11/2026,Accident,90000,Approved,06/01/2027
CLM02027,POL29565,03/10/2026,Flood,250000,Approved,14/12/2026
CLM02028,POL07640,27/06/2024,Burglary,120000,Approved,07/10/2024
CLM02029,POL11001,21/03/2024,Fire,250000,Approved,18/07/2024
CLM02030,POL25265,16/06/2023,Collision,90000,Rejected,
CLM02031,POL11827,18/01/2022,Theft,90000,Approved,17/02/2022
CLM02032,POL22966,19/06/2025,Theft,250000,Under Review,
CLM02033,POL17261,24/05/2023,Theft,500000,Rejected,
CLM02034,POL14400,27/02/2023,Illness,250000,Under Review,
CLM02035,POL06352,04/02/2024,Fire,500000,Rejected,
CLM02036,POL19086,25/10/2024,Flood,500000,Rejected,
CLM02037,POL22075,05/01/2022,Theft,500000,Pending,
CLM02038,POL10091,25/07/2021,Illness,45000,Pending,
CLM02039,POL08645,06/11/2021,Fire,120000,Approved,04/03/2022
CLM02040,POL14919,31/08/2023,Theft,250000,Under Review,
CLM02041,POL18245,21/03/2024,Illness,75000,Under Review,
CLM02042,POL06230,28/11/2021,Theft,75000,Approved,07/12/2021
CLM02043,POL15788,08/03/2021,Accident,250000,Approved,18/05/2021
CLM02044,POL08973,28/10/2024,Illness,45000,Pending,
CLM02045,POL19193,20/09/2024,Accident,45000,Under Review,
CLM02046,POL05096,08/09/2021,Accident,90000,Pending,
CLM02047,POL26895,14/02/2021,Collision,45000,Pending,
CLM02048,POL18239,18/09/2024,Accident,120000,Rejected,
CLM02049,POL13803,29/04/2021,Theft,,Pending,
CLM02050,POL19599,07/12/2024,Fire,120000,Rejected,
CLM02051,POL13689,27/08/2027,Collision,45000,Rejected,
CLM02052,POL20404,01/05/2022,Theft,45000,Pending,
CLM02053,POL02902,12/10/2023,Accident,75000,Approved,07/01/2024
CLM02054,POL00350,19/05/2024,Illness,500000,Under Review,
CLM02055,POL22893,25/06/2020,Theft,45000,Under Review,
CLM02056,POL19579,04/06/2020,Theft,120000,Under Review,
CLM02057,POL19488,03/04/2023,Flood,120000,Rejected,
CLM02058,POL15180,09/07/2025,Collision,45000,Rejected,
CLM02059,POL28173,06/01/2026,Illness,75000,Approved,26/04/2026
CLM02060,POL09617,02/06/2023,Illness,45000,Approved,20/09/2023
CLM02061,POL10337,26/10/2023,Accident,120000,Approved,30/12/2023
CLM02062,POL02570,22/12/2024,Accident,250000,Rejected,
CLM02063,POL27080,31/10/2022,Fire,90000,Pending,
CLM02064,POL07254,09/02/2023,Fire,120000,Under Review,
CLM02065,POL02396,31/03/2024,Flood,75000,Pending,
CLM02066,POL22101,25/10/2022,Theft,120000,Approved,24/11/2022
CLM02067,POL01638,27/03/2020,Burglary,250000,Approved,29/04/2020
CLM02068,POL28818,08/04/2023,Burglary,45000,Under Review,
CLM02069,POL15550,22/05/2025,Theft,,Under Review,
CLM02070,POL19994,21/01/2025,Burglary,500000,Under Review,
CLM02071,POL16201,22/09/2020,Accident,75000,Rejected,
CLM02072,POL19253,04/06/2021,Fire,75000,Pending,
CLM02073,POL05879,11/09/2024,Collision,90000,Under Review,
CLM02074,POL13570,17/08/2020,Illness,90000,Approved,21/11/2020
CLM02075,POL20690,12/01/2023,Illness,75000,Rejected,
CLM02076,POL12506,02/02/2023,Flood,500000,Pending,
CLM02077,POL22498,01/06/2023,Theft,250000,Pending,
CLM02078,POL27603,23/08/2025,Theft,500000,Under Review,
CLM02079,POL10251,09/08/2024,Theft,,Approved,28/10/2024
CLM02080,POL01758,05/01/2023,Accident,45000,Pending,
CLM02081,POL25331,06/09/2025,Burglary,120000,Under Review,
CLM02082,POL19754,23/05/2023,Illness,75000,Approved,01/08/2023
CLM02083,POL20173,28/02/2025,Fire,120000,Under Review,
CLM02084,POL18844,08/04/2023,Flood,90000,Approved,03/05/2023
CLM02085,POL00878,11/07/2023,Theft,90000,Approved,19/10/2023
CLM02086,POL20005,29/03/2026,Illness,90000,Under Review,
CLM02087,POL09886,13/06/2022,Theft,90000,Approved,03/08/2022
CLM02088,POL16331,23/12/2022,Theft,75000,Under Review,
CLM02089,POL05081,24/06/2021,Collision,75000,Under Review,
CLM02090,POL28842,24/04/2021,Fire,500000,Rejected,
CLM02091,POL18730,30/04/2025,Accident,75000,Pending,
CLM02092,POL25215,27/08/2021,Burglary,250000,Rejected,
CLM02093,POL02948,14/04/2023,Burglary,45000,Under Review,
CLM02094,POL18040,02/07/2021,Flood,250000,Rejected,
CLM02095,POL04217,14/04/2026,Illness,75000,Rejected,
CLM02096,POL25282,22/03/2024,Fire,75000,Rejected,
CLM02097,POL13697,25/07/2022,Burglary,90000,Rejected,
CLM02098,POL01582,25/10/2021,Theft,250000,Under Review,
CLM02099,POL23459,02/01/2024,Theft,500000,Approved,13/01/2024
CLM02100,POL02594,16/10/2023,Illness,,Approved,12/01/2024
CLM02101,POL19453,08/11/2027,Flood,90000,Approved,23/01/2028
CLM02102,POL09309,21/04/2021,Accident,75000,Under Review,
CLM02103,POL04830,01/09/2025,Fire,120000,Rejected,
CLM02104,POL07638,06/03/2024,Accident,250000,Rejected,
CLM02105,POL03143,09/04/2023,Collision,120000,Pending,
CLM02106,POL24346,22/12/2022,Theft,120000,Pending,
CLM02107,POL24851,12/03/2025,Illness,500000,Pending,
CLM02108,POL05787,29/11/2021,Accident,500000,Under Review,
CLM02109,POL20294,26/04/2027,Illness,45000,Approved,15/06/2027
CLM02110,POL17369,09/09/2022,Flood,90000,Approved,15/12/2022
CLM02111,POL08342,13/08/2024,Accident,500000,Approved,28/09/2024
CLM02112,POL07386,30/04/2024,Accident,45000,Approved,21/06/2024
CLM02113,POL25063,25/08/2021,Collision,500000,Approved,15/09/2021
CLM02114,POL21545,10/07/2023,Flood,500000,Approved,09/08/2023
CLM02115,POL14718,08/08/2025,Fire,45000,Rejected,
CLM02116,POL19847,02/02/2023,Accident,250000,Approved,06/04/2023
CLM02117,POL09838,02/09/2022,Fire,,Under Review,
CLM02118,POL26101,13/02/2025,Fire,75000,Rejected,
CLM02119,POL11799,09/02/2023,Theft,90000,Pending,
CLM02120,POL08673,17/10/2024,Theft,500000,Approved,23/01/2025
CLM02121,POL29779,08/12/2020,Flood,250000,Under Review,
CLM02122,POL22485,16/12/2022,Illness,90000,Pending,
CLM02123,POL29949,29/03/2022,Fire,90000,Rejected,
CLM02124,POL29079,29/08/2022,Fire,500000,Under Review,
CLM02125,POL28324,04/04/2025,Illness,120000,Rejected,
CLM02126,POL19757,02/07/2021,Illness,500000,Under Review,
CLM02127,POL00207,01/05/2025,Fire,250000,Rejected,
CLM02128,POL13349,04/03/2024,Collision,90000,Pending,
CLM02129,POL08717,12/01/2025,Illness,75000,Pending,
CLM02130,POL14329,31/03/2020,Theft,90000,Pending,
CLM02131,POL07099,16/03/2024,Burglary,250000,Rejected,
CLM02132,POL23480,27/02/2025,Accident,500000,Approved,16/06/2025
CLM02133,POL22797,26/04/2023,Accident,250000,Pending,
CLM02134,POL22089,03/09/2024,Fire,75000,Pending,
CLM02135,POL22432,21/01/2022,Flood,45000,Approved,03/02/2022
CLM02136,POL24540,17/09/2022,Flood,120000,Approved,24/09/2022
CLM02137,POL06009,04/06/2023,Accident,250000,Pending,
CLM02138,POL20170,10/06/2022,Illness,,Rejected,
CLM02139,POL22630,24/11/2023,Illness,90000,Under Review,
CLM02140,POL24173,29/04/2021,Illness,45000,Under Review,
CLM02141,POL29097,18/07/2022,Burglary,45000,Under Review,
CLM02142,POL27498,17/05/2023,Illness,45000,Approved,18/07/2023
CLM02143,POL14315,27/06/2023,Collision,500000,Under Review,
CLM02144,POL04368,01/01/2023,Fire,90000,Pending,
CLM02145,POL11024,29/11/2025,Collision,120000,Under Review,
CLM02146,POL12984,08/04/2022,Illness,120000,Pending,
CLM02147,POL20891,16/03/2020,Fire,90000,Rejected,
CLM02148,POL17490,17/05/2020,Theft,45000,Pending,
CLM02149,POL18335,09/12/2023,Illness,45000,Approved,08/01/2024
CLM02150,POL22119,11/12/2022,Collision,45000,Rejected,
CLM02151,POL21451,22/08/2020,Illness,75000,Approved,12/11/2020
CLM02152,POL25547,03/12/2025,Flood,120000,Pending,
CLM02153,POL01593,05/02/2022,Illness,45000,Approved,22/05/2022
CLM02154,POL23064,30/05/2021,Illness,45000,Under Review,
CLM02155,POL14076,02/10/2026,Theft,75000,Approved,26/12/2026
CLM02156,POL08997,11/10/2024,Fire,90000,Under Review,
CLM02157,POL18824,30/07/2023,Theft,75000,Under Review,
CLM02158,POL19623,15/06/2022,Collision,45000,Rejected,
CLM02159,POL25221,22/08/2022,Accident,500000,Rejected,
CLM02160,POL08193,05/04/2024,Flood,90000,Under Review,
CLM02161,POL00499,22/02/2025,Fire,500000,Under Review,
CLM02162,POL06879,01/11/2021,Collision,120000,Rejected,
CLM02163,POL28184,01/09/2023,Fire,120000,Under Review,
CLM02164,POL26481,13/11/2022,Theft,45000,Approved,05/01/2023
CLM02165,POL08635,12/10/2025,Flood,75000,Approved,20/12/2025
CLM02166,POL00508,23/04/2023,Illness,90000,Pending,
CLM02167,POL16195,11/11/2022,Burglary,45000,Under Review,
CLM02168,POL02627,07/06/2024,Illness,,Approved,18/08/2024
CLM02169,POL14033,09/10/2022,Accident,45000,Under Review,
CLM02170,POL18526,15/04/2024,Collision,250000,Approved,05/06/2024
CLM02171,POL19648,02/08/2021,Accident,500000,Under Review,
CLM02172,POL20719,25/12/2021,Burglary,45000,Approved,27/02/2022
CLM02173,POL12259,29/01/2022,Illness,500000,Under Review,
CLM02174,POL20378,24/03/2023,Fire,90000,Approved,11/05/2023
CLM02175,POL25729,09/02/2023,Burglary,250000,Under Review,
CLM02176,POL29308,27/01/2023,Fire,90000,Under Review,
CLM02177,POL26713,25/04/2023,Flood,45000,Under Review,
CLM02178,POL06412,30/09/2026,Theft,45000,Rejected,
CLM02179,POL27551,22/02/2025,Flood,90000,Pending,
CLM02180,POL26160,01/05/2024,Fire,90000,Approved,24/05/2024
CLM02181,POL07674,18/11/2022,Collision,250000,Pending,
CLM02182,POL03542,15/08/2024,Collision,500000,Approved,06/10/2024
CLM02183,POL14537,17/04/2022,Flood,75000,Under Review,
CLM02184,POL25500,04/08/2025,Illness,250000,Rejected,
CLM02185,POL13369,26/04/2023,Flood,45000,Pending,
CLM02186,POL03187,11/11/2023,Collision,90000,Rejected,
CLM02187,POL19698,23/06/2021,Flood,120000,Rejected,
CLM02188,POL08174,19/07/2023,Theft,500000,Under Review,
