IncidentID,ClaimID,IncidentDate,IncidentType,Severity,Description
INC01351,CLM00725,19/12/2022,Fire Outbreak,Low,Broken window and missing items
INC01352,CLM00725,08/12/2022,Flood Damage,Low,Admitted for 3 days
INC01353,CLM00726,29/04/2021,Electrical Surge,Medium,Water damage to electronics
INC01354,CLM00726,27/05/2021,Burglary,Low,Engine damage reported
INC01355,CLM00727,18/10/2025,Theft,Low,Minor scratch
INC01356,CLM00728,05/11/2025,Road Accident,Medium,Water damage to electronics
INC01357,CLM00728,17/10/2025,Fire Outbreak,High,Admitted for 3 days
INC01358,CLM00729,30/07/2023,Fire Outbreak,Medium,Smoke damage to living room
INC01359,CLM00729,03/08/2023,Theft,Low,Broken window and missing items
INC01360,CLM00730,22/12/2021,Theft,Low,Vehicle collision on express road
INC01361,CLM00730,20/11/2021,Flood Damage,Medium,Smoke damage to living room
INC01362,CLM00731,25/01/2026,Medical Emergency,Low,Engine damage reported
INC01363,CLM00731,17/01/2026,Electrical Surge,Medium,Minor scratch
INC01364,CLM00732,21/09/2020,Water Leakage,High,Admitted for 3 days
INC01365,CLM00733,17/06/2022,Burglary,Low,Minor scratch
INC01366,CLM00733,30/06/2022,Flood Damage,High,Engine damage reported
INC01367,CLM00734,21/09/2024,Fire Outbreak,Low,Smoke damage to living room
INC01368,CLM00735,06/06/2021,Fire Outbreak,Low,Smoke damage to living room
INC01369,CLM00735,12/06/2021,Burglary,High,Minor scratch
INC01370,CLM00736,14/08/2023,Burglary,High,Vehicle collision on express road
INC01371,CLM00736,12/09/2023,Theft,High,Severe flood in property
INC01372,CLM00737,04/04/2025,Water Leakage,Medium,Engine damage reported
INC01373,CLM00738,28/08/2022,Water Leakage,Medium,Minor scratch
INC01374,CLM00738,23/08/2022,Collision,Medium,Severe flood in property
INC01375,CLM00738,14/09/2022,Road Accident,Medium,Broken window and missing items
INC01376,CLM00739,15/10/2023,Electrical Surge,Low,Admitted for 3 days
INC01377,CLM00739,10/09/2023,Water Leakage,High,Admitted for 3 days
INC01378,CLM00740,18/04/2022,Burglary,Medium,Vehicle collision on express road
INC01379,CLM00740,01/05/2022,Water Leakage,High,Vehicle collision on express road
INC01380,CLM00741,29/06/2024,Electrical Surge,High,Minor scratch
INC01381,CLM00741,02/06/2024,Flood Damage,Low,Broken window and missing items
INC01382,CLM00742,27/04/2022,Fire Outbreak,Low,Smoke damage to living room
INC01383,CLM00743,26/08/2020,Collision,Medium,Broken window and missing items
INC01384,CLM00743,20/08/2020,Collision,Medium,Admitted for 3 days
INC01385,CLM00744,11/03/2021,Water Leakage,Low,Minor scratch
INC01386,CLM00744,07/04/2021,Electrical Surge,Medium,Vehicle collision on express road
INC01387,CLM00745,10/04/2026,Medical Emergency,High,Stolen belongings reported
INC01388,CLM00745,27/04/2026,Flood Damage,Low,Severe flood in property
INC01389,CLM00745,18/04/2026,Burglary,Medium,Severe flood in property
INC01390,CLM00746,14/01/2025,Medical Emergency,Low,Severe flood in property
INC01391,CLM00746,29/01/2025,Theft,Medium,Water damage to electronics
INC01392,CLM00747,18/09/2025,Burglary,Low,Broken window and missing items
INC01393,CLM00747,21/09/2025,Electrical Surge,High,Minor scratch
INC01394,CLM00748,12/05/2024,Flood Damage,High,Broken window and missing items
INC01395,CLM00748,08/05/2024,Electrical Surge,Medium,Water damage to electronics
INC01396,CLM00749,14/09/2021,Flood Damage,Low,Vehicle collision on express road
INC01397,CLM00749,04/09/2021,Electrical Surge,Low,Vehicle collision on express road
INC01398,CLM00749,10/08/2021,Medical Emergency,High,Severe flood in property
INC01399,CLM00750,01/10/2021,Collision,Low,Stolen belongings reported
INC01400,CLM00750,15/10/2021,Flood Damage,High,Smoke damage to living room
INC01401,CLM00751,06/03/2022,Electrical Surge,Medium,Water damage to electronics
INC01402,CLM00751,21/03/2022,Collision,Low,Engine damage reported
INC01403,CLM00752,09/05/2020,Water Leakage,Medium,Broken window and missing items
INC01404,CLM00752,17/05/2020,Collision,Low,Minor scratch
INC01405,CLM00753,23/07/2023,Theft,Medium,Minor scratch
INC01406,CLM00753,01/07/2023,Water Leakage,High,Admitted for 3 days
INC01407,CLM00754,02/02/2023,Road Accident,Low,Severe flood in property
INC01408,CLM00754,31/12/2022,Collision,Low,Water damage to electronics
INC01409,CLM00754,02/02/2023,Electrical Surge,High,Minor scratch
INC01410,CLM00755,08/06/2021,Theft,Medium,Vehicle collision on express road
INC01411,CLM00755,19/05/2021,Burglary,Medium,Smoke damage to living room
INC01412,CLM00755,22/05/2021,Collision,Medium,Smoke damage to living room
INC01413,CLM00756,18/04/2023,Theft,High,Broken window and missing items
INC01414,CLM00756,07/04/2023,Theft,Medium,Stolen belongings reported
INC01415,CLM00756,08/04/2023,Collision,Low,Stolen belongings reported
INC01416,CLM00757,20/12/2023,Road Accident,High,Vehicle collision on express road
INC01417,CLM00758,31/12/2024,Collision,Medium,Minor scratch
INC01418,CLM00758,04/12/2024,Theft,Low,Engine damage reported
INC01419,CLM00759,09/08/2022,Water Leakage,Low,Smoke damage to living room
INC01420,CLM00759,02/08/2022,Flood Damage,Medium,Smoke damage to living room
INC01421,CLM00760,15/04/2024,Collision,Medium,Broken window and missing items
INC01422,CLM00761,23/03/2021,Medical Emergency,Low,Stolen belongings reported
INC01423,CLM00761,10/04/2021,Collision,Medium,Water damage to electronics
INC01424,CLM00762,06/07/2020,Fire Outbreak,Low,Minor scratch
INC01425,CLM00763,07/10/2022,Water Leakage,Medium,Admitted for 3 days
INC01426,CLM00764,10/09/2023,Theft,High,Broken window and missing items
INC01427,CLM00765,04/02/2022,Fire Outbreak,High,Engine damage reported
INC01428,CLM00766,23/03/2021,Electrical Surge,Medium,Stolen belongings reported
INC01429,CLM00766,12/03/2021,Fire Outbreak,Medium,Vehicle collision on express road
INC01430,CLM00767,11/09/2022,Flood Damage,Low,Severe flood in property
INC01431,CLM00767,23/09/2022,Collision,High,Severe flood in property
INC01432,CLM00768,10/07/2026,Collision,Medium,Severe flood in property
INC01433,CLM00769,03/07/2023,Medical Emergency,Low,Severe flood in property
INC01434,CLM00769,29/07/2023,Medical Emergency,Low,Stolen belongings reported
INC01435,CLM00770,15/08/2025,Burglary,Medium,Minor scratch
INC01436,CLM00770,25/07/2025,Flood Damage,Medium,Engine damage reported
INC01437,CLM00770,29/07/2025,Fire Outbreak,Low,Smoke damage to living room
INC01438,CLM00771,26/06/2022,Burglary,Low,Engine damage reported
INC01439,CLM00771,29/05/2022,Flood Damage,Low,Vehicle collision on express road
INC01440,CLM00771,24/06/2022,Fire Outbreak,High,Broken window and missing items
INC01441,CLM00772,23/02/2024,Fire Outbreak,Low,Smoke damage to living room
INC01442,CLM00773,09/05/2025,Water Leakage,Medium,Engine damage reported
INC01443,CLM00773,19/05/2025,Fire Outbreak,Medium,Water damage to electronics
INC01444,CLM00774,24/07/2022,Medical Emergency,High,Smoke damage to living room
INC01445,CLM00774,23/07/2022,Electrical Surge,Low,Admitted for 3 days
INC01446,CLM00775,26/03/2024,Flood Damage,Medium,Minor scratch
INC01447,CLM00775,27/03/2024,Burglary,Medium,Admitted for 3 days
INC01448,CLM00776,13/05/2025,Fire Outbreak,Medium,Minor scratch
INC01449,CLM00777,18/11/2020,Electrical Surge,Medium,Minor scratch
INC01450,CLM00777,22/10/2020,Road Accident,Low,Severe flood in property
INC01451,CLM00778,03/05/2024,Medical Emergency,Low,Severe flood in property
INC01452,CLM00778,30/03/2024,Burglary,High,Stolen belongings reported
INC01453,CLM00779,02/03/2025,Medical Emergency,Low,Smoke damage to living room
INC01454,CLM00779,07/03/2025,Electrical Surge,High,Broken window and missing items
INC01455,CLM00779,14/03/2025,Water Leakage,Low,Admitted for 3 days
INC01456,CLM00780,29/11/2025,Fire Outbreak,High,Severe flood in property
INC01457,CLM00781,03/12/2023,Fire Outbreak,Medium,Stolen belongings reported
INC01458,CLM00781,13/12/2023,Flood Damage,Low,Water damage to electronics
INC01459,CLM00782,25/10/2022,Road Accident,Low,Admitted for 3 days
INC01460,CLM00782,03/11/2022,Theft,Medium,Water damage to electronics
INC01461,CLM00783,12/07/2022,Theft,Low,Water damage to electronics
INC01462,CLM00784,20/04/2025,Fire Outbreak,Medium,Water damage to electronics
INC01463,CLM00784,17/04/2025,Collision,Low,Vehicle collision on express road
INC01464,CLM00785,18/01/2022,Medical Emergency,High,Broken window and missing items
INC01465,CLM00786,14/11/2024,Water Leakage,Low,Admitted for 3 days
INC01466,CLM00786,10/11/2024,Burglary,High,Severe flood in property
INC01467,CLM00787,29/01/2024,Fire Outbreak,Low,Vehicle collision on express road
INC01468,CLM00787,12/01/2024,Electrical Surge,Medium,Admitted for 3 days
INC01469,CLM00787,24/01/2024,Collision,Low,Engine damage reported
INC01470,CLM00788,16/07/2025,Burglary,High,Engine damage reported
INC01471,CLM00788,08/07/2025,Theft,Medium,Vehicle collision on express road
INC01472,CLM00788,21/06/2025,Theft,Medium,Admitted for 3 days
INC01473,CLM00789,01/05/2025,Fire Outbreak,Low,Broken window and missing items
INC01474,CLM00790,11/09/2023,Electrical Surge,Low,Engine damage reported
INC01475,CLM00791,03/10/2020,Water Leakage,Low,Broken window and missing items
INC01476,CLM00791,10/09/2020,Water Leakage,Low,Water damage to electronics
INC01477,CLM00792,17/10/2024,Theft,Low,Vehicle collision on express road
INC01478,CLM00793,05/08/2022,Electrical Surge,Medium,Broken window and missing items
INC01479,CLM00793,29/07/2022,Theft,Medium,Admitted for 3 days
INC01480,CLM00794,19/06/2024,Electrical Surge,Medium,Vehicle collision on express road
INC01481,CLM00794,30/06/2024,Electrical Surge,Medium,Vehicle collision on express road
INC01482,CLM00795,21/01/2026,Water Leakage,Medium,Broken window and missing items
INC01483,CLM00795,02/02/2026,Theft,Medium,Minor scratch
INC01484,CLM00796,28/09/2023,Collision,Low,Engine damage reported
INC01485,CLM00796,06/09/2023,Collision,Low,Stolen belongings reported
INC01486,CLM00796,05/09/2023,Medical Emergency,Medium,Admitted for 3 days
INC01487,CLM00797,07/03/2025,Electrical Surge,Medium,Broken window and missing items
INC01488,CLM00797,11/04/2025,Water Leakage,Low,Smoke damage to living room
INC01489,CLM00797,08/04/2025,Fire Outbreak,High,Smoke damage to living room
INC01490,CLM00798,22/06/2023,Water Leakage,Medium,Vehicle collision on express road
INC01491,CLM00798,06/06/2023,Flood Damage,Medium,Admitted for 3 days
INC01492,CLM00799,11/04/2024,Burglary,Medium,Broken window and missing items
INC01493,CLM00799,09/03/2024,Collision,Low,Minor scratch
INC01494,CLM00800,30/06/2022,Medical Emergency,High,Minor scratch
INC01495,CLM00800,13/07/2022,Theft,Low,Stolen belongings reported
INC01496,CLM00801,27/03/2021,Flood Damage,Low,Engine damage reported
INC01497,CLM00802,13/10/2023,Water Leakage,Medium,Engine damage reported
INC01498,CLM00803,03/01/2024,Road Accident,Low,Broken window and missing items
INC01499,CLM00803,25/12/2023,Fire Outbreak,Medium,Minor scratch
INC01500,CLM00803,07/01/2024,Flood Damage,Low,Stolen belongings reported
INC01501,CLM00804,23/05/2026,Flood Damage,Medium,Vehicle collision on express road
INC01502,CLM00804,18/05/2026,Theft,Medium,Minor scratch
INC01503,CLM00805,16/06/2025,Electrical Surge,High,Water damage to electronics
INC01504,CLM00805,05/07/2025,Medical Emergency,High,Severe flood in property
INC01505,CLM00806,04/08/2025,Collision,Medium,Smoke damage to living room
INC01506,CLM00807,13/11/2020,Fire Outbreak,Low,Admitted for 3 days
INC01507,CLM00807,06/11/2020,Collision,Low,Minor scratch
INC01508,CLM00808,10/08/2020,Fire Outbreak,Low,Admitted for 3 days
INC01509,CLM00809,01/07/2025,Flood Damage,Medium,Water damage to electronics
INC01510,CLM00810,10/09/2024,Flood Damage,High,Smoke damage to living room
INC01511,CLM00810,30/09/2024,Burglary,Medium,Severe flood in property
INC01512,CLM00811,27/10/2023,Collision,Medium,Vehicle collision on express road
INC01513,CLM00811,18/10/2023,Medical Emergency,Low,Engine damage reported
INC01514,CLM00812,07/03/2024,Collision,Low,Smoke damage to living room
INC01515,CLM00812,10/03/2024,Road Accident,Medium,Engine damage reported
INC01516,CLM00813,16/11/2021,Water Leakage,Low,Stolen belongings reported
INC01517,CLM00813,25/11/2021,Road Accident,Low,Vehicle collision on express road
INC01518,CLM00813,04/11/2021,Theft,High,Admitted for 3 days
INC01519,CLM00814,07/04/2026,Electrical Surge,Medium,Water damage to electronics
INC01520,CLM00814,23/04/2026,Road Accident,Medium,Engine damage reported
INC01521,CLM00815,24/06/2021,Water Leakage,Low,Admitted for 3 days
INC01522,CLM00816,14/11/2020,Fire Outbreak,Medium,Engine damage reported
INC01523,CLM00816,29/11/2020,Theft,Low,Stolen belongings reported
INC01524,CLM00817,23/05/2021,Collision,Low,Severe flood in property
INC01525,CLM00817,03/06/2021,Flood Damage,Medium,Broken window and missing items
INC01526,CLM00818,26/04/2020,Collision,Medium,Minor scratch
INC01527,CLM00818,06/04/2020,Medical Emergency,Medium,Vehicle collision on express road
INC01528,CLM00819,17/06/2024,Road Accident,High,Admitted for 3 days
INC01529,CLM00819,10/06/2024,Electrical Surge,Low,Smoke damage to living room
INC01530,CLM00820,19/03/2024,Flood Damage,High,Admitted for 3 days
INC01531,CLM00820,26/03/2024,Road Accident,High,Engine damage reported
INC01532,CLM00821,06/02/2025,Medical Emergency,Medium,Stolen belongings reported
INC01533,CLM00821,22/01/2025,Electrical Surge,Low,Broken window and missing items
INC01534,CLM00822,27/12/2025,Collision,Medium,Stolen belongings reported
INC01535,CLM00822,13/01/2026,Theft,Low,Water damage to electronics
INC01536,CLM00823,20/07/2022,Water Leakage,Medium,Admitted for 3 days
INC01537,CLM00823,21/07/2022,Electrical Surge,Low,Broken window and missing items
INC01538,CLM00824,01/11/2021,Theft,Low,Stolen belongings reported
INC01539,CLM00824,04/11/2021,Road Accident,High,Smoke damage to living room
INC01540,CLM00825,10/12/2023,Flood Damage,Low,Admitted for 3 days
INC01541,CLM00825,02/01/2024,Collision,High,Vehicle collision on express road
INC01542,CLM00826,28/04/2020,Fire Outbreak,Low,Engine damage reported
INC01543,CLM00827,10/02/2027,Medical Emergency,High,Broken window and missing items
INC01544,CLM00827,29/01/2027,Road Accident,Medium,Admitted for 3 days
INC01545,CLM00828,10/04/2024,Road Accident,High,Smoke damage to living room
INC01546,CLM00828,06/04/2024,Flood Damage,Low,Severe flood in property
INC01547,CLM00828,25/03/2024,Burglary,Medium,Stolen belongings reported
INC01548,CLM00829,02/08/2023,Theft,Low,Engine damage reported
INC01549,CLM00829,05/07/2023,Medical Emergency,Medium,Minor scratch
INC01550,CLM00829,22/07/2023,Electrical Surge,High,Severe flood in property
INC01551,CLM00830,23/10/2022,Burglary,High,Severe flood in property
INC01552,CLM00830,01/11/2022,Burglary,Low,Water damage to electronics
INC01553,CLM00831,14/12/2023,Medical Emergency,Medium,Minor scratch
INC01554,CLM00831,20/12/2023,Medical Emergency,High,Smoke damage to living room
INC01555,CLM00832,22/07/2023,Fire Outbreak,Low,Admitted for 3 days
INC01556,CLM00833,30/08/2024,Burglary,Medium,Minor scratch
INC01557,CLM00834,24/12/2020,Collision,High,Water damage to electronics
INC01558,CLM00834,12/12/2020,Road Accident,Low,Water damage to electronics
INC01559,CLM00835,21/05/2025,Water Leakage,High,Stolen belongings reported
INC01560,CLM00835,18/05/2025,Medical Emergency,Low,Engine damage reported
INC01561,CLM00836,11/02/2024,Theft,Low,Broken window and missing items
INC01562,CLM00836,01/02/2024,Theft,High,Water damage to electronics
INC01563,CLM00837,01/09/2021,Road Accident,Medium,Severe flood in property
INC01564,CLM00837,24/09/2021,Theft,Low,Broken window and missing items
INC01565,CLM00838,16/07/2025,Collision,High,Vehicle collision on express road
INC01566,CLM00839,25/02/2021,Theft,Medium,Stolen belongings reported
INC01567,CLM00840,15/04/2023,Flood Damage,Low,Broken window and missing items
INC01568,CLM00840,26/04/2023,Collision,Medium,Vehicle collision on express road
INC01569,CLM00841,02/02/2023,Burglary,Medium,Admitted for 3 days
INC01570,CLM00842,24/05/2023,Water Leakage,Low,Admitted for 3 days
INC01571,CLM00842,28/05/2023,Flood Damage,Medium,Engine damage reported
INC01572,CLM00842,17/05/2023,Medical Emergency,Low,Broken window and missing items
INC01573,CLM00843,15/05/2025,Theft,Low,Severe flood in property
INC01574,CLM00843,01/05/2025,Flood Damage,Medium,Engine damage reported
INC01575,CLM00844,11/01/2022,Flood Damage,Low,Severe flood in property
INC01576,CLM00844,10/01/2022,Theft,Low,Minor scratch
INC01577,CLM00845,02/02/2023,Electrical Surge,Low,Vehicle collision on express road
INC01578,CLM00846,02/07/2025,Burglary,Low,Smoke damage to living room
INC01579,CLM00846,16/07/2025,Water Leakage,Medium,Smoke damage to living room
INC01580,CLM00847,19/01/2027,Collision,Low,Severe flood in property
INC01581,CLM00847,22/12/2026,Flood Damage,Low,Severe flood in property
INC01582,CLM00847,30/12/2026,Fire Outbreak,Low,Water damage to electronics
INC01583,CLM00848,04/10/2025,Burglary,Low,Water damage to electronics
INC01584,CLM00848,10/09/2025,Medical Emergency,High,Engine damage reported
INC01585,CLM00849,23/04/2022,Burglary,Medium,Admitted for 3 days
INC01586,CLM00850,04/07/2022,Medical Emergency,Medium,Minor scratch
INC01587,CLM00850,09/07/2022,Burglary,Medium,Smoke damage to living room
INC01588,CLM00851,17/03/2024,Medical Emergency,Low,Severe flood in property
INC01589,CLM00851,05/03/2024,Burglary,Low,Engine damage reported
INC01590,CLM00852,13/07/2020,Collision,High,Minor scratch
